Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Virginia,7/27/20,86072,2082,10940,73050,1008.397966,1039211,12140,2.418905103,12175.13545,14.10447068,673,78,388,230,1141,667,321,1327,3681,1875,73,170,727,587,335,476,881,303,551,9994,853,731,175,278,480,159,92,226,207,1641,101,2004,15663,40,1202,305,181,3221,127,5628,84,5317,1382,313,126,832835,354,2674,364,173
Virginia,7/28/20,86994,2095,11550,73349,1019.199887,1059410,12844,2.408212061,12411.78187,14.76423661,668,102,374,208,1109,649,341,1278,3733,1910,69,163,785,581,355,476,925,313,535,11648,844,752,162,274,478,172,104,300,195,1661,141,2031,15485,32,1233,310,161,3279,116,5936,100,5402,1499,308,158,878082,306,2708,346,153
Virginia,7/29/20,87993,2125,11650,74218,1030.90392,1076756,13000,2.414964827,12615.00326,14.77390247,692,87,432,188,1127,701,383,1403,4007,2153,88,139,796,601,309,470,940,378,537,12574,960,827,179,278,497,193,126,335,202,1706,166,2102,16701,60,1354,319,153,3507,143,6335,129,5590,1631,328,137,930452,334,2987,357,156
Virginia,7/30/20,88904,2141,11728,75035,1041.576968,1094973,13085,2.408215603,12828.42906,14.71812292,673,92,429,201,1205,706,463,1428,4160,2126,89,160,884,624,277,507,969,315,529,13303,936,815,231,275,458,228,119,333,201,1826,160,2252,17669,42,1477,338,181,3873,130,6634,147,5675,1788,405,129,927709,364,3095,412,143
Virginia,7/31/20,89888,2174,11937,75777,1053.105265,1110747,13271,2.418565326,13013.23329,14.76392844,821,97,379,255,1323,719,530,1587,4407,2336,92,154,824,734,312,677,1119,353,540,14216,1023,950,223,320,537,182,173,310,236,2051,165,2526,20441,44,1605,370,149,4725,162,7050,175,6487,1790,395,134,923740,353,3648,408,183
Virginia,8/1/20,90801,2215,12007,76579,1063.801744,1127361,13263,2.439400447,13207.87875,14.60666733,900,100,318,234,1062,636,520,1788,3906,2348,44,127,804,735,205,593,1113,267,516,15644,822,885,189,308,542,147,132,259,233,2194,146,2544,24309,50,1498,319,124,5316,132,7753,146,7033,1454,366,96,910117,326,4092,351,192
Virginia,8/2/20,91782,2218,12108,77456,1075.294894,1140026,13280,2.416595847,13356.25871,14.46906801,808,95,292,246,987,599,449,1572,3523,2096,60,125,823,718,206,818,1085,275,440,14362,762,858,198,288,522,163,112,213,222,2018,153,2344,18903,41,1461,331,131,4790,155,5831,130,5989,1375,372,102,893247,301,3767,382,167
Virginia,8/3/20,93106,2218,12255,78633,1090.806546,1155108,13460,2.382231006,13532.95564,14.45664082,729,98,322,232,1088,682,363,1073,3399,1732,72,134,715,647,207,596,931,273,465,10652,670,730,198,258,480,183,115,238,218,1551,142,1850,13491,46,1293,318,136,3426,162,4237,139,5392,1327,387,107,921970,340,2945,327,128
Virginia,8/4/20,94251,2244,12385,79622,1104.221079,1168038,13640,2.380876595,13684.44028,14.47199499,632,79,321,210,1053,682,317,880,3506,1530,80,146,718,598,171,442,1028,306,463,8348,612,768,195,241,486,179,110,241,192,1194,131,1577,12777,41,1220,288,154,2965,152,4603,169,5885,1368,385,78,905583,283,2952,252,132
Virginia,8/5/20,95049,2274,12522,80253,1113.570247,1179756,13826,2.39245021,13821.72543,14.54618144,717,84,338,216,1075,613,285,1069,3531,1568,72,116,753,557,181,385,923,321,469,10276,584,722,212,299,450,150,77,269,181,1483,154,1786,14595,31,1233,320,157,3300,126,4805,196,5877,1428,344,87,938205,292,3032,266,145
Virginia,8/6/20,95867,2299,12635,80933,1123.15373,1194927,13984,2.398114054,13999.46506,14.58687557,738,82,392,240,1160,719,311,1180,3742,1769,76,96,833,636,190,288,886,334,498,9796,625,763,199,278,447,147,105,236,217,1550,163,2000,15253,54,1331,261,169,3312,147,5070,206,6221,1397,373,91,932002,289,3247,323,152
Virginia,8/7/20,97882,2317,12725,82840,1146.760964,1208745,14097,2.367135939,14161.35328,14.4020351,820,91,347,250,1258,694,367,1499,4075,2047,89,171,834,692,244,370,1152,330,548,11016,598,879,199,299,491,153,134,290,273,1941,138,2247,18532,44,1620,311,186,4255,149,5853,257,6931,1588,327,108,972536,302,3839,322,94
Virginia,8/8/20,99189,2322,12843,84024,1162.073449,1223028,14101,2.340985392,14328.68933,14.21629415,834,81,340,255,1201,687,448,1893,4135,2366,94,154,770,683,216,400,1116,321,487,12738,618,834,205,292,504,150,122,268,269,2110,123,2337,22513,48,1758,362,144,5179,102,6911,284,7304,1568,365,97,900110,318,4252,302,140
Virginia,8/9/20,100086,2326,12923,84837,1172.582476,1244258,14123,2.324001359,14577.41468,14.11086466,707,89,367,186,1118,672,437,1792,3757,1971,93,126,663,630,182,348,944,357,454,11205,530,788,178,269,383,129,98,242,208,1678,121,2122,18256,40,1494,329,159,4009,99,5698,245,5459,1384,295,101,810556,307,3496,273,166
Virginia,8/10/20,100749,2327,12961,85461,1180.350017,1261547,14212,2.309700344,14779.96827,14.10634349,742,86,357,209,1180,703,423,1266,3566,1733,91,161,601,613,189,388,1046,377,395,10059,598,705,190,279,388,150,113,297,189,1450,101,2032,15278,50,1365,327,127,3164,106,4952,226,5668,1460,354,100,908355,330,3030,319,191
Virginia,8/11/20,101745,2344,13152,86249,1192.018904,1271545,14445,2.303798712,14897.10233,14.19725785,800,67,364,205,1085,653,356,1231,3531,1704,87,139,720,567,188,384,1077,377,356,10215,530,685,183,308,396,140,127,289,181,1398,133,1877,15110,44,1239,302,165,3171,99,4870,236,5353,1530,282,85,919335,328,3065,344,180
Virginia,8/12/20,102521,2352,13247,86922,1201.110325,1287556,14528,2.294164122,15084.68319,14.17075526,829,67,366,213,1099,594,372,1109,3662,1862,88,157,736,504,226,347,1082,368,349,10938,604,623,194,279,469,139,131,271,190,1261,164,1845,15586,40,1323,328,161,3224,139,4930,241,5808,1596,317,80,896966,322,2960,360,153
Virginia,8/13/20,103622,2363,13389,87870,1214.009365,1306103,14647,2.280403775,15301.97519,14.13502924,958,68,424,232,1223,605,423,1291,3869,2077,76,159,790,610,267,451,1090,411,354,12188,658,698,228,384,458,159,124,302,191,1481,159,2069,16677,46,1525,337,162,3833,118,5600,266,6847,1664,351,84,933619,334,3227,403,155
Virginia,8/14/20,104838,2370,13477,88991,1228.255716,1320272,14776,2.260630687,15467.97564,14.09412618,1003,72,396,235,1298,662,407,1484,4288,2468,100,151,831,695,275,437,1296,401,333,13600,635,733,249,431,441,198,161,372,206,1751,160,2384,19391,44,1632,356,176,4715,130,5937,220,7550,1888,337,95,944519,394,3944,456,149
Virginia,8/15/20,105750,2381,13694,89675,1238.940479,1337240,14965,2.251536643,15666.76848,14.15130024,1127,72,431,189,1295,727,436,2042,4307,2706,80,178,812,734,292,409,1250,446,364,14701,625,778,203,404,446,165,147,339,212,1949,194,2521,22179,46,1803,321,185,5511,129,6656,170,7870,1844,337,119,851805,348,3982,438,131
Virginia,8/16/20,106687,2381,13783,90523,1249.918136,1353848,14967,2.23176207,15861.34364,14.02888824,1008,85,389,184,1243,703,346,1581,3898,2484,91,174,823,697,264,395,1071,469,320,12262,607,719,229,321,464,120,176,287,174,1783,173,2230,18711,58,1647,326,175,4792,126,5595,162,6931,1697,321,92,853164,322,3646,471,155
Virginia,8/17/20,107421,2385,13827,91209,1258.517496,1373442,15000,2.220236267,16090.90203,13.9637501,885,73,386,194,1279,669,297,1113,3754,2019,91,143,789,668,238,355,954,409,294,11928,563,761,264,303,465,156,127,305,157,1475,167,2145,14370,44,1291,330,204,3644,105,4695,139,6528,1834,345,83,905853,360,3096,431,127
Virginia,8/18/20,108282,2396,13910,91976,1268.604756,1390305,15163,2.212740806,16288.46471,14.00325077,820,76,423,227,1326,598,281,1125,3705,1840,90,140,810,617,242,388,960,419,332,12445,536,742,244,336,436,150,111,284,175,1440,171,2102,14345,48,1334,295,185,3584,123,4555,124,6401,1705,316,115,946282,377,3279,384,108
Virginia,8/19/20,109019,2410,13989,92620,1277.239263,1407015,15232,2.210623836,16484.23488,13.97187646,809,62,435,239,1292,626,301,1027,3720,1831,71,125,857,647,270,309,968,363,320,11269,513,706,249,322,505,107,97,303,204,1438,179,2052,14193,42,1354,336,162,3630,108,4546,90,6364,1759,319,96,905430,352,3231,391,87
Virginia,8/20/20,109879,2427,14091,93361,1287.314808,1422928,15357,2.208793309,16670.6676,13.976283,839,74,504,221,1377,721,325,1115,4070,1852,89,168,853,640,376,317,960,330,279,13674,580,764,259,336,432,93,143,306,191,1515,166,2287,14884,53,1514,333,173,4111,123,4845,116,6526,1817,374,80,921180,411,3436,717,96
Virginia,8/21/20,110857,2436,14249,94172,1298.77281,1441961,15482,2.197425512,16893.65345,13.96573965,820,68,478,208,1416,756,388,1357,4188,2156,91,141,829,716,348,280,987,370,301,12979,615,874,258,343,463,112,116,310,189,1682,151,2297,17020,51,1608,376,166,4616,154,5358,118,7187,1957,349,74,911834,391,3767,426,89
Virginia,8/22/20,112068,2443,14353,95272,1312.960583,1458475,15507,2.179926473,17087.12733,13.8371346,835,74,544,215,1412,673,416,1575,4031,2268,98,161,812,752,317,279,959,372,313,13785,599,846,243,359,410,118,126,309,199,1858,144,2467,20967,58,1692,316,170,5164,165,5779,115,7809,1954,374,92,854456,350,4174,340,141
Virginia,8/23/20,112960,2467,14443,96050,1323.411031,1470887,15598,2.183958924,17232.54321,13.80842776,682,65,457,222,1233,618,395,1278,3432,1790,95,117,655,606,251,185,818,328,216,10808,523,765,199,298,363,120,106,288,152,1576,161,2099,16477,50,1466,321,166,4106,160,4716,115,5853,1673,289,72,784819,321,3548,299,108
Virginia,8/24/20,113623,2471,14482,96670,1331.178573,1483980,15609,2.174735749,17385.93752,13.73753553,601,51,385,183,1199,526,354,854,3215,1544,71,124,603,587,208,157,860,260,246,9265,512,753,244,302,349,103,107,263,161,1211,118,1851,12627,61,1182,243,141,3058,140,3704,125,5025,1546,289,68,813428,331,2860,281,70
Virginia,8/25/20,114626,2494,14581,97551,1342.929469,1499970,15755,2.17577164,17573.27235,13.74470016,623,43,403,174,1183,479,297,732,3143,1439,89,121,613,500,227,184,911,242,225,9060,533,786,243,303,361,129,119,240,159,1118,149,1820,12288,56,1151,242,130,2916,105,3471,120,4695,1470,273,75,823085,336,2883,225,86
Virginia,8/26/20,115448,2515,14682,98251,1352.559815,1507542,15852,2.178469961,17661.984,13.73085718,663,48,335,198,1121,465,306,786,3101,1589,99,151,714,508,296,186,867,245,259,9709,572,638,208,300,369,125,136,220,171,1076,150,1802,12750,43,1101,334,129,2960,117,3454,124,4732,1462,275,74,830600,289,2955,254,104
Virginia,8/27/20,116569,2527,14764,99278,1365.69317,1507542,15938,2.167814771,17661.984,13.67258877,710,39,362,215,1196,483,283,911,3358,1660,78,147,690,641,267,194,863,255,246,9895,598,699,256,320,390,137,134,264,172,1159,166,1874,13323,48,1150,333,167,3122,96,3949,108,4640,1608,294,95,833700,292,2911,282,107
Virginia,8/28/20,117578,2550,14866,100162,1377.514361,1544436,,2.16877307,18094.22485,,768,55,387,174,1204,509,363,1121,3733,1806,80,157,658,634,233,185,966,315,273,10590,633,661,223,306,336,141,147,283,164,1367,177,2139,15546,43,1324,282,184,3671,123,4224,120,5247,1728,315,101,844834,350,3389,305,125
Virginia,8/29/20,118794,2568,14957,101269,1391.760712,1560673,,2.16172534,18284.45347,,815,64,369,222,1297,594,372,1325,3832,1962,72,145,714,655,206,187,974,372,274,10646,640,742,216,367,389,117,142,277,156,1455,138,2162,19317,40,1399,283,191,4469,130,5011,82,5631,1779,355,98,797869,348,3716,331,105
Virginia,8/30/20,119729,2569,14999,102161,1402.714937,1573427,,2.145678992,18433.87614,,621,54,347,206,1185,539,374,1318,3297,1685,75,140,751,595,188,166,796,340,236,10590,606,563,204,323,344,124,122,256,157,1421,149,2041,15721,35,1206,245,232,3760,145,4095,54,4696,1595,265,69,759279,353,3462,297,109
Virginia,8/31/20,120575,2580,15085,102910,1412.626461,1586551,,2.139747045,18587.63363,,722,52,372,186,1187,503,365,1009,3507,1645,87,160,820,575,240,277,882,421,259,10064,624,626,213,323,368,109,129,270,156,1478,151,2102,12854,54,1159,283,243,3068,143,3533,64,4682,1715,342,69,855091,391,2946,291,104
Washington,4/12/20,10609,506,,10103,140.5276682,93615,642,4.7695353,1240.031828,6.051465737,77,192,815,48,1668,264,9,12,257,124,261,2080,192,79,67,85,43,53,8,48,36,79,125,33,138,406,85,273,12,41,95,93,93,54,148,99,5386,87,3,83,57,86,620,277,5,111,462425,11,90,146
Washington,4/13/20,10635,513,,10122,140.8720663,93802,527,4.823695346,1242.508845,4.955336154,76,200,805,43,1741,236,22,15,272,154,253,2618,201,102,92,88,49,63,6,35,31,96,138,57,150,442,82,284,15,71,75,100,110,43,181,102,8315,102,3,72,52,87,678,322,3,120,508550,11,127,100
Washington,4/14/20,10799,530,,10269,143.0444235,93929,387,4.907861839,1244.191097,3.583665154,71,223,776,63,1814,245,13,8,256,132,282,2685,199,98,90,142,54,68,8,48,42,88,123,69,175,467,76,274,11,48,81,117,115,42,175,99,8563,106,8,49,59,70,632,326,3,98,501313,12,110,114
Washington,4/15/20,10942,552,,10390,144.938613,122854,645,5.044781576,1627.333976,5.894717602,78,225,751,61,1785,231,19,11,259,134,285,2819,239,80,83,135,45,67,6,45,28,80,108,48,174,512,78,310,21,69,118,108,124,60,183,111,8586,116,9,48,67,110,598,332,1,95,511483,14,94,143
Washington,4/16/20,11057,579,,10478,146.4619123,124283,595,5.236501764,1646.262625,5.381206476,77,229,765,72,1819,246,21,11,253,126,256,2989,230,115,104,131,45,71,15,48,27,104,99,53,179,533,65,321,22,64,101,147,114,61,163,98,8870,102,5,64,81,111,635,277,2,87,517387,11,82,203
Washington,4/17/20,11517,603,,10914,152.5551093,128900,622,5.235738474,1707.419779,5.400711991,68,218,810,77,1940,294,13,7,309,161,286,3366,224,105,104,138,41,59,14,43,43,120,95,39,185,555,99,335,18,67,87,124,117,63,179,124,9824,94,6,61,68,90,661,314,5,104,536361,21,98,165
Washington,4/18/20,11776,613,,11163,155.9858442,131627,518,5.205502717,1743.54184,4.398777174,73,236,813,74,1916,303,11,9,300,149,302,3056,168,95,91,127,55,50,7,46,25,96,95,41,165,518,106,341,23,46,79,135,114,65,173,105,7647,95,5,60,100,88,638,349,2,112,487999,14,106,143
Washington,4/19/20,12255,636,,11619,162.3307167,135706,586,5.189718482,1797.572603,4.781721746,62,231,726,69,1809,248,6,8,248,123,279,2764,195,101,110,110,46,55,10,46,23,78,103,43,185,441,102,271,23,56,90,137,115,90,184,101,6477,90,6,76,83,83,581,292,7,118,465310,12,107,132
Washington,4/20/20,12114,643,,11471,160.4630194,138642,403,5.307908205,1836.463095,3.326729404,71,251,769,79,1890,251,10,9,296,156,268,2964,221,121,120,132,70,56,12,50,36,109,140,35,194,527,87,297,18,76,95,129,138,57,187,129,8823,111,7,67,78,135,720,312,3,124,527009,19,115,118
Washington,4/21/20,12392,664,,11728,166.4105095,141011,503,5.285361777,1867.84306,4.003820743,91,263,794,109,2093,330,11,14,318,186,272,3274,248,131,101,151,73,60,14,65,37,127,113,54,192,554,90,348,19,68,106,118,158,75,221,160,9515,114,5,68,79,125,719,335,3,131,539353,17,148,121
Washington,4/22/20,12596,686,,11910,159.6285163,145031,543,5.368849058,1921.092304,4.505850137,85,277,819,103,2095,334,14,14,324,199,267,3186,215,138,96,110,93,67,12,60,37,94,131,51,205,598,118,343,15,85,123,139,168,64,212,149,9403,122,5,88,98,138,779,321,5,137,528045,26,126,160
Washington,4/23/20,12753,711,,12042,168.9272648,147953,544,5.575158786,1959.797351,4.265662981,106,275,863,105,2223,287,14,10,318,181,277,3243,238,116,98,127,83,71,16,68,45,106,121,61,235,600,106,370,15,79,103,162,170,67,184,163,10012,123,4,88,87,141,854,357,4,150,536312,16,144,155
Washington,4/24/20,12977,722,,12255,171.8943869,160324,455,5.563689605,2123.664613,3.506203283,74,276,843,92,2434,311,14,10,307,190,287,3593,218,131,79,105,72,76,15,76,39,96,122,52,200,637,120,457,15,85,135,142,165,87,150,147,9913,102,6,110,113,131,875,465,6,144,555062,19,139,180
Washington,4/25/20,13319,737,,12582,176.4245464,160324,455,5.533448457,2123.664613,3.416172385,97,277,885,79,2378,299,12,10,313,174,282,3413,197,103,107,102,52,70,12,65,28,106,121,59,225,684,131,391,16,78,122,164,183,95,164,133,8097,85,4,99,135,128,775,441,6,129,519247,16,99,219
Washington,4/26/20,13521,749,,12772,179.1002547,170594,508,5.5395311,2259.70186,3.757118556,108,312,864,83,2187,281,17,11,301,174,285,3146,206,93,116,82,59,64,10,57,29,104,144,68,192,648,144,352,13,63,115,160,146,83,145,153,7163,94,4,79,116,122,736,372,9,130,490477,12,125,153
Washington,4/27/20,13686,764,,12922,181.285858,175477,536,5.582346924,2324.382471,3.916410931,119,282,791,80,2253,325,23,13,371,203,277,3032,259,123,127,128,71,107,14,59,50,119,166,60,183,584,105,357,15,91,104,184,164,80,193,164,8978,121,6,95,97,148,818,418,10,138,529267,16,120,154
Washington,4/28/20,13842,786,,13056,183.3522465,179679,,5.678370178,2380.042501,,96,277,812,115,2331,346,19,14,351,236,245,3371,255,106,104,116,81,69,14,64,40,122,138,48,198,566,113,333,20,79,89,148,164,83,196,144,9687,169,4,74,90,158,842,378,8,146,533319,15,134,137
Washington,4/29/20,14070,801,,13269,186.3723529,182515,,5.692963753,2417.608386,,117,296,825,90,2393,347,23,14,366,246,240,3369,254,130,121,131,72,73,14,84,38,122,147,56,208,676,100,342,21,69,108,144,203,73,188,149,9595,133,4,73,71,166,846,417,5,126,532004,11,120,158
Washington,4/30/20,14327,814,0,13513,189.7765956,187800,,5.681580233,2487.613921,,144,263,927,105,2233,339,21,14,330,269,257,3501,263,106,158,144,81,77,12,79,31,129,136,54,211,677,109,395,25,76,104,123,193,96,191,148,9718,120,2,108,86,152,755,436,5,167,532906,16,147,173
Washington,5/1/20,14637,824,0,13813,193.8828805,193981,,5.629568901,2569.487945,,57,155,691,82,1827,216,18,5,234,184,43,4165,200,104,129,91,68,62,5,49,31,105,115,18,157,728,142,318,20,62,89,94,112,87,144,102,10600,115,2,108,99,109,524,490,1,104,620089,16,113,213
Washington,5/2/20,15003,830,0,14173,198.730946,198724,,5.532226888,2632.314105,,44,138,692,85,1852,190,9,9,217,146,30,3975,212,112,148,78,45,59,2,40,24,84,94,11,199,772,163,395,18,66,100,96,88,91,133,87,8328,91,3,72,142,79,545,472,0,78,541533,15,79,243
Washington,5/3/20,15185,834,0,14351,201.1417327,207315,,5.492262101,2746.111183,,27,157,653,70,1660,202,9,6,241,144,32,2959,177,87,144,77,33,37,7,43,19,83,80,18,176,578,106,327,6,77,91,88,77,81,122,66,6607,66,4,83,106,85,471,315,1,55,500924,12,91,171
Washington,5/4/20,15462,841,0,14621,204.810897,212005,,5.43914112,2808.2353,,58,177,649,92,1913,244,11,14,285,214,32,3294,220,141,116,92,51,40,4,64,35,90,107,32,163,544,78,353,6,75,81,115,116,74,146,75,9200,118,5,85,85,110,584,409,3,86,568998,19,120,140
Washington,5/5/20,15594,862,,14732,206.5593796,216320,,5.52776709,2865.392138,,64,181,652,84,1876,301,9,12,302,175,39,3315,165,135,136,99,49,45,12,47,26,84,118,28,170,547,100,340,9,65,80,132,125,56,155,99,9558,136,2,111,101,136,539,435,2,105,593433,18,119,139
Washington,5/6/20,15905,870,,15035,210.6789106,219453,,5.469977994,2906.892108,,73,170,729,116,1927,291,29,12,333,136,42,3018,197,124,148,81,56,51,9,46,59,171,103,62,206,592,132,377,11,78,94,200,119,42,257,114,9915,150,4,87,122,137,638,431,3,138,586686,24,109,187
Washington,5/7/20,16231,891,,15340,214.9971329,224813,,5.48949541,2977.891099,,69,167,761,112,2167,331,27,16,336,166,77,3507,176,137,120,76,67,54,21,49,58,203,127,40,224,666,116,440,8,78,130,263,134,49,272,118,10551,158,4,102,91,157,718,397,3,118,598286,25,117,207
Washington,5/8/20,16388,905,,15483,217.0767675,230680,,5.522333415,3055.605854,,79,179,757,120,2108,286,16,4,326,210,47,4368,204,159,106,85,65,75,9,52,24,86,105,47,187,846,103,387,6,64,119,114,140,63,162,95,11051,119,3,97,120,140,720,510,1,112,620375,18,107,228
Washington,5/9/20,16674,921,,15753,220.8651466,235835,3450,5.523569629,3123.889399,20.69089601,88,188,788,133,2222,324,19,13,310,200,45,4842,207,118,100,132,69,64,5,50,16,73,135,48,186,980,131,405,4,54,117,120,130,98,142,95,10116,113,3,87,117,153,643,562,5,113,614482,15,107,259
Washington,5/10/20,16891,931,,15960,223.739546,242989,,5.511811024,3218.651859,,71,172,722,108,2099,328,14,7,279,176,64,3818,173,84,106,125,52,64,6,51,21,83,114,56,151,691,127,362,5,47,94,132,104,85,117,80,8425,106,2,70,109,119,631,460,2,112,574191,14,100,227
Washington,5/11/20,17122,945,,16177,226.7993906,248875,,5.519215045,3296.618289,,76,217,809,118,2267,342,21,9,325,226,53,3416,221,140,128,115,64,74,4,50,24,97,129,56,207,659,99,358,4,67,109,120,129,97,153,97,9324,123,5,59,89,142,767,539,4,114,563519,17,127,128
Washington,5/12/20,17330,962,,16368,229.5545754,252108,,5.551067513,3339.442867,,91,186,708,112,2398,332,23,8,338,213,53,3331,231,131,105,108,85,92,4,63,35,83,133,45,196,653,94,422,5,55,149,127,131,110,167,124,9836,129,2,72,91,182,655,574,5,111,570389,20,113,130
Washington,5/13/20,17512,974,,16538,231.965362,256321,,5.561900411,3395.248604,,90,180,701,113,2266,416,20,17,380,210,65,3497,241,168,109,123,73,63,8,73,33,126,108,54,199,735,120,424,5,76,140,177,181,83,202,150,10119,134,5,100,95,158,736,536,12,95,569906,31,120,197
Washington,5/14/20,17773,983,,16790,233.3978954,261080,,5.530861419,3428.544564,,92,209,864,99,2319,373,18,11,362,190,53,3577,247,130,110,121,84,45,6,63,35,203,105,49,224,715,124,414,7,76,137,193,162,79,231,155,9836,139,4,119,102,156,747,579,10,87,567121,25,103,195
Washington,5/15/20,17951,991,,16960,235.7354201,267931,,5.520583811,3518.512998,,112,242,902,160,2543,450,36,10,417,197,61,4464,302,124,134,137,96,46,19,54,37,149,173,47,206,878,123,508,15,69,167,247,181,88,224,155,11247,136,3,173,89,159,864,707,15,105,613021,26,140,243
Washington,5/16/20,18288,999,,17289,240.1609583,273303,,5.462598425,3589.058966,,107,217,942,131,2583,419,32,7,424,183,66,5440,273,103,152,124,82,80,15,55,34,80,152,36,199,970,146,528,10,76,181,303,175,109,256,151,9662,118,4,145,124,157,918,728,11,119,559355,22,137,253
Washington,5/17/20,18433,1001,,17432,242.0651216,280993,,5.430477947,3690.045284,,81,197,992,102,2588,417,23,11,407,192,56,4177,218,96,134,99,60,79,6,51,28,99,158,37,177,851,148,410,11,68,223,163,127,132,192,163,8407,106,3,126,132,131,903,625,9,144,553337,24,141,255
Washington,5/18/20,18611,1002,,17609,244.4026462,285243,,5.38391274,3745.856967,,93,214,1047,123,2508,457,33,14,473,221,78,4015,252,133,120,161,67,82,11,62,50,143,168,27,197,723,94,447,17,78,140,119,146,117,190,171,10209,117,3,113,98,129,918,646,7,119,606430,21,120,177
Washington,5/19/20,18811,1031,,17780,247.0290784,289135,,5.480835681,3796.967338,,93,232,975,136,2585,496,34,15,437,271,73,3912,241,175,138,160,59,84,6,60,60,118,149,43,220,811,90,435,8,84,128,122,148,168,167,152,10233,133,6,103,107,124,954,636,7,140,605014,17,115,204
Washington,5/20/20,18971,1037,,17934,249.1302242,293120,,5.466237942,3849.298999,,92,247,1061,130,2791,494,44,7,461,262,70,4110,241,168,151,140,72,95,7,75,46,129,190,59,233,833,139,488,10,91,163,147,175,129,193,185,10777,140,4,101,117,140,945,694,6,145,606572,26,163,223
Washington,5/21/20,19117,1044,,18073,251.0475196,297942,3125,5.461107914,3912.622278,16.34670712,116,267,1186,153,2927,533,32,14,502,272,76,4983,289,180,171,145,91,121,38,70,71,137,170,48,225,881,147,528,17,90,147,282,178,119,317,131,11558,145,3,149,139,146,1024,737,16,138,619505,24,142,230
Washington,5/22/20,19265,1050,,18215,252.9910795,302927,3156,5.450298469,3978.0861,16.38203997,136,282,1453,136,3198,588,43,6,559,306,89,6605,371,152,185,276,97,136,35,52,98,130,208,51,266,1318,155,613,15,76,174,542,217,139,298,156,14180,166,5,138,168,206,1332,896,12,136,659361,24,151,258
Washington,5/23/20,19265,1050,,18215,252.9910795,308358,3230,5.450298469,4049.406866,16.76615624,114,234,1538,103,3288,575,29,6,498,252,84,7218,298,110,221,294,113,122,11,67,71,107,197,47,256,1550,178,654,14,71,169,640,254,155,222,193,13746,123,2,174,207,195,1492,942,30,124,612301,33,141,332
Washington,5/24/20,19828,1061,,18767,260.384486,316276,3256,5.351018761,4153.387316,16.42122251,112,248,1576,95,3130,498,23,12,477,251,91,6982,303,137,171,258,104,108,19,60,106,128,197,42,220,1416,173,680,20,72,182,596,219,164,253,164,12347,127,2,168,203,189,1438,789,16,127,574105,20,142,299
Washington,5/25/20,20065,1070,,18995,263.4968082,326593,3287,5.332668826,4288.87182,16.38175928,95,266,1539,118,3072,492,26,12,523,241,86,5520,304,112,168,365,90,103,37,53,79,129,198,54,242,1228,141,631,28,91,142,713,226,127,521,156,11378,138,5,151,108,193,1269,856,11,140,555002,21,139,260
Washington,5/26/20,20181,1078,,19103,265.0201388,330598,3290,5.341657995,4341.466124,16.30246271,115,298,1413,117,3160,492,37,16,531,309,87,4424,331,145,185,401,93,145,47,63,119,145,175,61,205,884,112,506,19,104,141,611,250,104,455,143,11741,162,6,159,90,169,1456,734,18,166,623718,34,153,229
Washington,5/27/20,20406,1095,,19311,267.974875,332791,3338,5.366068803,4370.264953,16.35793394,104,645,1224,135,3037,410,24,9,514,284,94,4585,280,167,165,134,97,126,33,74,66,118,180,71,225,842,100,530,17,107,149,353,208,91,279,159,12232,125,6,132,112,183,1166,739,15,161,621455,29,129,268
Washington,5/28/20,20764,1106,,19658,272.6761886,335801,3394,5.326526681,4409.792757,16.34559815,126,780,1252,114,3164,498,25,8,472,283,95,5063,298,142,158,170,85,124,20,68,62,135,177,69,293,885,126,575,13,81,139,142,203,101,245,145,13156,134,4,161,149,229,1065,794,5,153,637264,38,155,271
Washington,5/29/20,21071,1111,,19960,276.707762,343091,3413,5.272649613,4505.52621,16.19761758,137,792,1311,116,3114,556,37,8,553,303,109,6544,318,136,140,218,84,114,26,52,63,133,182,52,245,1022,119,514,8,77,145,126,193,116,231,147,14969,124,6,147,177,217,1047,880,7,152,678165,38,172,280
Washington,5/30/20,21349,1118,,20231,280.3585027,348233,3455,5.23677924,4573.051782,16.1834278,108,925,1241,110,3308,595,25,9,527,243,136,7381,269,147,191,260,82,122,22,60,47,119,191,58,238,1214,157,502,12,65,162,133,212,127,244,171,13288,115,5,135,197,200,1075,858,11,164,589179,35,159,302
Washington,5/31/20,21702,1118,,20584,284.9941555,354354,3480,5.151598931,4653.433738,16.03538844,69,869,1074,95,2941,545,23,8,443,186,105,5010,208,122,160,203,76,109,37,57,45,106,205,53,211,999,136,446,14,34,128,135,173,96,194,125,11309,100,7,119,192,181,933,700,8,141,582529,34,161,301
