Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Texas,07-05-2020,194932,2628,100843.0,91461.0,672.2747965478269,2133457.0,,1.3481624361315738,7357.793336232826,,2457,154,2906,8141,7590,4323,184,63,6133,3372,195,386,3412,1473,930,2552,885,14880,91,719,476,1522,817,3081,3425,287,807,1039,143,695,6152,1336,1910,308,2399,15557,644,1098,43,1187,182,2549,3547243,690,42,1858,1250,270,818,349
Texas,07-06-2020,205642,2677,103782.0,99183.0,709.2110772561107,2163729.0,,1.301776874373912,7462.194371676446,,2480,169,2874,8491,7441,4367,189,83,6230,3263,199,423,3141,1492,924,2116,921,12705,84,695,422,1622,873,2858,3424,288,756,1064,119,655,6428,1394,1828,308,2414,13855,720,1080,50,1110,213,2442,3912281,767,51,1663,1323,266,851,354
Texas,07-07-2020,216026,2778,108485.0,104763.0,745.0230603443297,2221287.0,,1.285956320072584,7660.698428166403,,2367,167,2593,8837,7296,4069,227,84,5983,3165,203,430,3018,1299,941,2038,871,11936,75,637,402,1509,712,2797,3218,309,725,869,115,602,6243,1309,1852,292,2241,13379,667,992,40,1100,210,2233,3966169,783,51,1573,1263,291,815,327
Texas,07-08-2020,224929,2875,113284.0,108770.0,775.7274214223738,2258708.0,,1.2781811149296,7789.754689640228,,2452,174,2674,9328,7377,4144,224,80,6220,3257,179,430,3038,1445,933,2072,962,13157,92,647,425,1772,743,2667,3460,349,736,933,113,638,6348,1342,1979,278,2536,14241,601,1128,50,1090,255,2338,4005297,759,47,1558,1272,261,828,336
Texas,07-09-2020,236541,3006,118326.0,115209.0,815.7744887972192,2313212.0,,1.270815630271285,7977.7262156649085,,2598,174,2749,9352,7582,4144,224,97,6622,3372,197,401,3158,1419,819,2126,949,12697,111,711,429,1639,756,2662,3285,386,701,951,98,665,6460,1410,1947,243,2328,13862,616,1037,60,1133,236,2358,4063477,754,56,1429,1398,265,813,379
Texas,07-10-2020,244756,3062,122996.0,118698.0,844.1060990697266,2389789.0,,1.2510418539279935,8241.82234711199,,2497,200,2870,10331,8003,4551,204,120,7281,3581,194,469,3258,1472,834,2307,960,15157,128,837,437,1752,864,2948,3500,460,789,938,117,701,7288,1477,2181,283,2408,16432,641,1102,55,1204,216,2527,4291704,838,44,1614,1499,255,883,421
Texas,07-11-2020,254415,3138,127880.0,123397.0,877.4177270212967,2429624.0,,1.2334178409291905,8379.203928999432,,2390,163,2817,9487,7466,4373,180,97,6627,3354,194,425,3078,1412,837,2255,868,15113,104,783,423,1642,793,2740,3373,409,716,965,60,587,6770,1228,2012,219,2311,16609,517,1074,67,1209,182,2283,3988312,731,60,1507,1361,283,828,324
Texas,07-12-2020,262762,3216,132638.0,126908.0,906.2045743669593,2492754.0,,1.2239212671543072,8596.924508001672,,2235,129,2533,7819,6937,3951,179,75,6205,2995,184,336,2799,1268,798,1965,746,13392,95,771,389,1597,720,2488,3030,353,643,865,58,618,5480,1135,1844,213,2234,14446,482,1096,53,1044,168,2138,3564856,658,38,1489,1306,281,811,268
Texas,07-13-2020,269778,3276,136419.0,130083.0,930.4011145583056,2540125.0,,1.2143317839112158,8760.295988247433,,2373,160,2543,8776,7070,3918,174,74,6674,3043,208,392,2806,1345,864,1933,941,11747,115,769,422,1774,770,2577,3031,399,683,906,66,628,6097,1230,1938,267,2406,13123,593,1199,51,1196,192,2287,4015760,745,26,1646,1375,288,764,296
Texas,07-14-2020,279577,3362,142398.0,133817.0,964.1955697086768,2598680.0,,1.2025309664242767,8962.238464145994,,2285,171,2521,8202,6410,3460,170,89,6103,3021,212,405,2631,1232,851,1847,875,10789,101,731,440,1655,669,2583,2889,340,561,881,63,657,5713,1086,1855,229,1937,11830,516,1071,52,1070,193,2121,3985725,692,35,1628,1195,302,790,254
Texas,07-15-2020,289837,3498,149276.0,137063.0,999.579905849386,2642199.0,,1.2068852492952935,9112.325298893315,,2497,132,2482,8437,6733,3228,204,81,6087,3079,209,423,2522,1179,888,1852,918,11322,106,719,423,1665,750,2673,2799,345,582,832,89,647,5924,1134,1983,236,2025,12327,523,1081,56,1157,166,2110,4018186,733,37,1481,1183,337,729,289
Texas,07-16-2020,305854,3657,155937.0,146260.0,1054.8187861579372,2699855.0,,1.1956685215821927,9311.167334422431,,2355,145,2706,8602,7055,3439,174,81,6428,3201,218,420,2545,1205,854,1940,914,11956,88,692,404,1624,762,2674,3114,341,595,892,65,633,6360,1125,2083,280,2043,13073,543,1100,38,1217,173,2239,4078394,726,40,1558,1240,302,790,249
Texas,07-17-2020,317768,3820,162191.0,151757.0,1095.907380775911,2767321.0,,1.2021348908637748,9543.84176152468,,2384,147,2787,9504,7395,3545,180,87,6665,3321,210,413,2641,1293,840,2085,943,13343,111,735,439,1592,787,2873,3229,325,661,917,85,624,7357,1152,2120,285,1888,14706,604,1042,58,1188,164,2345,4249573,769,51,1593,1340,247,845,278
Texas,07-18-2020,327106,3939,169581.0,153586.0,1128.1119549359441,2842685.0,,1.2041968047055085,9803.754540170723,,2290,130,2763,8933,7377,3880,229,74,6467,3234,192,393,2751,1220,770,2218,821,15083,107,680,424,1583,772,2848,3218,353,656,915,80,569,7262,1113,2104,248,1939,16137,573,1026,51,1189,175,2221,3946579,813,43,1499,1372,207,810,265
Texas,07-19-2020,335257,4012,172936.0,158309.0,1156.2228442032856,2932364.0,,1.196693879620709,10113.03639989418,,2235,135,2489,7505,6909,3682,206,76,6027,3000,164,418,2533,1153,738,2002,745,13426,108,664,425,1482,789,2413,2750,314,636,860,78,578,5882,1114,2047,250,1947,13733,588,1010,56,1065,174,2141,3587542,702,46,1507,1319,255,734,253
Texas,07-20-2020,343783,4106,177871.0,161806.0,1185.6270206102722,2984554.0,,1.194358068898113,10293.027482075815,,2219,172,2375,8061,6607,3399,202,86,6255,2825,208,366,2562,1217,704,1964,807,10869,93,574,424,1435,763,2366,2849,297,497,916,79,571,5819,1257,1915,233,1834,11310,569,1149,53,1019,208,2131,3884894,707,41,1463,1280,262,740,282
Texas,07-21-2020,351071,4199,186529.0,160343.0,1210.761625073575,3043574.0,,1.1960543593745994,10496.573634027536,,2165,177,2579,8509,6505,3380,182,84,5969,2898,231,386,2466,1191,711,1931,813,11361,116,596,424,1582,694,2428,3075,321,529,874,61,575,5936,1205,1939,224,2187,12144,527,1151,40,953,203,2115,4016928,745,36,1378,1215,273,837,309
Texas,07-22-2020,363615,4439,195315.0,163861.0,1254.0229420861535,3104148.0,,1.2207967218074065,10705.47916788595,,2280,161,2588,8838,6826,3563,228,87,6395,3147,228,359,2749,1163,813,2099,829,12581,118,621,413,1538,738,2558,3290,360,591,902,48,613,6205,1293,2079,272,2083,12983,566,1226,56,1093,194,2366,4152620,819,42,1498,1183,269,877,341
Texas,07-23-2020,373037,4622,203826.0,164589.0,1286.5172125654676,3164656.0,,1.2390191857644148,10914.157083207785,,2376,205,2764,9706,7133,3791,186,90,6742,3224,244,355,2829,1132,861,2112,838,13629,134,586,422,1464,793,2696,3068,364,632,864,70,648,6573,1445,2075,307,1763,13822,560,1226,66,1134,190,2383,4209377,876,41,1493,1298,292,911,355
Texas,07-24-2020,380364,4790,212216.0,163358.0,1311.7863188912934,3231931.0,,1.2593200197705356,11146.172796060242,,2480,225,3067,10318,7741,4076,201,94,7235,3378,266,395,3008,1260,938,2242,919,15379,122,633,444,1460,842,2926,3374,324,649,1002,74,665,7634,1469,2210,285,1792,15843,584,1308,66,1248,239,2570,4424960,970,44,1530,1268,296,982,354
Texas,07-25-2020,390286,4990,221510.0,163786.0,1346.0049722234685,3306042.0,,1.278549576464439,11401.764271277014,,2416,202,3030,9577,7716,4150,198,80,6764,3283,235,422,2881,1171,937,2302,822,15824,124,655,418,1509,824,2949,3030,352,587,1051,79,642,7663,1332,2085,276,1703,17110,623,1223,63,1238,194,2404,4063811,921,41,1492,1425,313,914,352
Texas,07-26-2020,394084,5076,229107.0,159901.0,1359.1033843738012,3369975.0,,1.2880502633956212,11622.254209140947,,2346,189,2681,7804,7117,3964,197,76,6328,2902,236,369,2710,1055,845,2067,718,13548,136,589,414,1384,799,2683,2671,306,619,938,70,612,6326,1284,1994,265,1550,14230,546,1126,43,1158,216,2262,3681534,754,50,1355,1252,280,795,296
Texas,07-27-2020,400336,5713,229107.0,165516.0,1380.665067565976,3428882.0,,1.4270512769273809,11825.41065056792,,2439,216,2490,8616,7074,3789,213,77,6488,2951,235,413,2826,1217,911,2032,763,12285,135,585,438,1432,889,2555,2651,376,662,940,74,608,6136,1338,1982,283,1617,12383,589,1142,65,1112,262,2245,3987695,803,52,1382,1301,270,819,310
Texas,07-28-2020,408493,5913,244449.0,158131.0,1408.7966494275515,3476926.0,,1.4475156245027454,11991.103150133635,,2437,230,2426,8750,6895,3966,211,72,6357,3003,245,439,2707,1175,918,2038,845,12458,139,568,414,1332,810,2604,2725,349,694,939,67,591,6283,1294,1994,278,1554,12628,607,1104,71,1049,260,2158,4145764,811,50,1499,1331,296,838,326
Texas,07-29-2020,418995,6193,251346.0,161456.0,1445.0155868690454,3539368.0,,1.4780605973818304,12206.450978330337,,2571,231,2592,9251,7603,4218,249,99,6897,3103,277,452,3041,1376,925,2134,913,13541,145,647,450,1504,918,2726,3028,325,716,1048,92,629,6700,1413,2307,286,1795,13462,657,1275,72,1153,292,2363,4327379,827,56,1631,1343,334,951,325
Texas,07-30-2020,428229,6442,260542.0,161245.0,1476.8614893956835,3609474.0,,1.5043352972358248,12448.23014689569,,2691,211,2834,10506,8040,4517,238,107,7416,3309,289,478,3171,1296,955,2558,916,14570,143,622,428,1481,982,2778,3613,404,692,1111,94,645,6872,1496,2274,255,1733,15111,673,1271,72,1288,288,2614,4408866,956,52,1788,1429,317,919,359
Texas,07-31-2020,438293,6576,273191.0,158526.0,1511.569867458071,3669752.0,,1.500366193391179,12656.11484610521,,2630,232,3130,11423,8289,4829,252,111,7666,3430,245,473,3078,1299,1001,2838,906,16704,141,620,477,1570,997,3087,3879,373,783,1191,104,666,7655,1515,2347,307,1836,17537,755,1305,90,1424,277,2622,4524157,1015,65,1790,1513,295,915,355
Texas,08-01-2020,444738,6865,282604.0,155269.0,1533.7971624314505,3747779.0,,1.5436054486011992,12925.211687825591,,2306,162,2796,10934,7357,5050,211,136,6436,2906,153,457,2901,1093,930,2670,794,17325,153,600,399,1442,944,2922,3589,320,797,996,90,568,7882,1258,2054,262,1607,19073,635,1143,47,1164,226,2357,4365647,965,40,1454,1250,210,721,343
Texas,08-02-2020,448145,6878,282604.0,158663.0,1545.5471071908457,3747779.0,,1.5347711120284728,12925.211687825591,,2257,175,2493,9154,7370,4877,201,115,6724,2797,187,423,3004,1187,856,2440,788,15777,150,579,406,1451,987,2774,3746,395,743,1016,100,574,6757,1327,2016,247,1611,16577,625,1080,77,1099,256,2320,4074631,907,51,1375,1271,258,861,341
Texas,08-03-2020,456624,7016,297422.0,152186.0,1574.7891916096635,3834586.0,,1.5364939205998809,13224.588692442212,,2208,181,2317,8721,7175,4504,181,106,6843,2818,214,482,2772,1153,871,2188,789,11664,147,575,377,1495,927,2495,3290,365,686,917,76,579,6199,1298,2085,288,1545,12808,616,1080,72,1122,295,2198,4267319,942,35,1327,1262,243,818,346
Texas,08-04-2020,466032,7271,306262.0,152499.0,1607.2351793690973,3884848.0,,1.5601932914477976,13397.930554343218,,2230,191,2329,8899,6894,4403,191,104,6578,2723,229,426,2678,1063,822,2015,830,10783,134,593,371,1511,854,2549,3075,369,688,785,97,581,6167,1308,2144,274,1479,12095,588,1053,71,1161,275,2106,4330562,973,44,1368,1247,309,937,342
Texas,08-05-2020,476999,7706,315652.0,153641.0,1645.0577928637522,3908235.0,,1.6155170136625023,13478.586837902942,,2298,196,2359,9203,7391,4659,221,106,6648,2807,205,450,2815,1197,910,2159,848,11716,130,619,380,1666,929,2375,3235,417,692,851,95,608,6175,1260,2172,271,1579,13156,560,1141,75,1230,288,2266,4361553,1008,38,1428,1323,363,891,370
Texas,08-06-2020,483920,8569,323804.0,151547.0,1668.9267003130549,3944480.0,,1.770747230947264,13603.58735090684,,2390,230,2279,9503,7747,4858,222,109,6768,2924,216,486,2972,1261,832,2436,873,11951,145,637,407,1724,968,2520,3396,432,745,987,84,687,6346,1401,2030,301,1664,13696,608,1192,70,1247,280,2363,4396617,973,48,1397,1335,342,998,350
Texas,08-07-2020,491304,8847,331668.0,150789.0,1694.392386284107,4000532.0,,1.800718089003957,13796.897566243977,,2599,207,2388,10797,8465,5261,221,105,7158,3151,237,517,3338,1321,862,2619,829,14177,164,681,457,1766,1061,2671,3667,405,814,943,106,738,7431,1524,2239,289,1678,16349,711,1235,71,1286,319,2468,4637121,1076,64,1588,1538,314,1199,365
Texas,08-08-2020,497632,9058,338343.0,150231.0,1716.2161756699168,4012657.0,,1.8202205645939171,13838.713850425856,,2520,238,2393,10479,8386,5166,245,104,6942,3085,195,527,3068,1354,881,2709,801,15863,144,632,449,1761,1064,2625,3369,454,723,911,104,638,8018,1405,2189,274,1504,18130,728,1146,61,1237,296,2440,4321390,989,51,1568,1392,317,983,338
Texas,08-09-2020,503328,9157,344845.0,149326.0,1735.8603451297101,4025864.0,,1.8192908004323225,13884.261699101333,,2155,212,2295,8028,7900,4945,202,105,6532,2963,201,385,2808,1153,793,2403,792,12845,154,658,477,1661,942,2323,3053,437,617,793,103,629,6518,1371,1972,279,1451,13933,654,1050,52,1190,261,2224,3801713,929,61,1384,1344,289,867,308
Texas,08-10-2020,509581,9230,349833.0,150518.0,1757.4254770875907,4073661.0,,1.811292022269276,14049.102353537732,,2318,245,2390,8543,8076,5250,198,103,6901,3027,230,503,3238,1333,866,2157,794,11318,200,699,506,1815,919,2405,3188,486,678,794,125,675,6200,1526,2201,313,1751,12140,722,1132,52,1210,301,2391,4265762,987,52,1460,1442,316,994,350
Texas,08-11-2020,517700,9222,358312.0,150166.0,1785.4260058523487,4088863.0,,1.7813405447170176,14101.530489796118,,2221,231,2454,8535,7998,5124,201,96,6607,3070,180,484,2964,1206,823,2170,823,10547,179,664,500,1750,963,2269,3010,460,623,860,110,696,5976,1441,2097,320,1600,11353,710,1128,58,1018,306,2282,4308068,991,51,1530,1428,280,950,350
Texas,08-12-2020,523977,9527,367354.0,147096.0,1807.0739081871664,4106360.0,,1.81820957790132,14161.87354334914,,2305,241,2430,8025,8412,5164,240,109,6548,2984,187,462,3005,1173,792,2195,880,10652,164,747,514,1881,1138,2266,3415,481,615,956,116,698,6074,1434,2005,306,1574,11599,745,1109,92,1097,276,2347,4215786,984,54,1596,1429,237,952,399
Texas,08-13-2020,530857,9771,375760.0,145326.0,1830.8014162425345,4230763.0,,1.840608676159493,14590.91034343809,,2543,239,2592,9927,9393,5640,275,107,6983,3367,206,475,3565,1301,914,2535,906,13189,190,809,534,1969,1254,2470,3792,549,648,1038,134,816,6521,1616,2242,350,1754,12883,745,1255,69,1191,328,2474,4396401,1079,47,1664,1585,250,1066,449
Texas,08-14-2020,539673,10078,383717.0,145878.0,1861.205734704181,4282041.0,,1.867427127167748,14767.75615129611,,2473,258,2808,11221,10125,6191,286,127,7714,3487,201,508,3727,1294,973,2852,1011,15903,238,904,578,2072,1310,2866,4290,556,708,1228,141,848,7823,1801,2337,315,1838,15291,748,1387,78,1275,362,2646,4577533,1160,55,1888,1691,268,1151,491
Texas,08-15-2020,546552,10268,393266.0,143018.0,1884.9297939938433,4321676.0,,1.878686748927824,14904.447980042407,,2333,273,3007,11136,10307,6458,309,118,7579,3493,223,564,3667,1284,859,2881,807,17417,213,870,569,2058,1372,2910,4113,587,692,1250,145,843,8604,1894,2193,294,1836,18334,724,1358,94,1201,374,2622,4392242,1119,48,1844,1635,236,1087,521
Texas,08-16-2020,555394,10396,399572.0,145426.0,1915.4237803638391,4439041.0,,1.8718243265141503,15309.212367094486,,2236,252,2816,8775,9527,6000,276,112,7462,3220,232,510,3516,1284,848,2617,760,14844,221,842,496,1979,1269,2539,3756,536,664,1116,145,852,6943,1893,2041,261,1747,15674,664,1244,105,1182,371,2482,4066108,1038,40,1697,1646,249,1044,433
Texas,08-17-2020,561110,10447,405817.0,144846.0,1935.1369251377466,4476167.0,,1.8618452709807347,15437.251242685124,,2341,251,2543,9733,9203,5891,302,113,7528,3167,239,502,3394,1193,875,2422,809,12941,227,806,552,1933,1211,2474,3527,564,640,1114,138,882,6495,1838,2139,282,1758,13172,676,1277,97,1057,337,2503,4285513,1033,36,1834,1669,247,1030,502
Texas,08-18-2020,568812,10678,415903.0,142231.0,1961.699319,4500645.0,,1.877245909,15521.67013,,2493,277,2581,9595,9272,5874,295,104,7374,3144,248,501,3237,1275,816,2197,914,12740,236,836,543,1902,1181,2482,3083,566,590,1056,137,886,6635,1752,2195,316,1783,13083,637,1214,111,1144,303,2341,4412164,1055,44,1705,1592,246,1069,498
Texas,08-19-2020,574633,10934,424685.0,139014.0,1981.7745837762268,4517189.0,,1.9027796872090528,15578.72650946526,,2310,249,2644,9176,9310,5728,302,85,7404,3171,203,525,3179,1211,829,2244,871,12377,246,794,562,1894,1169,2296,2974,524,553,1109,122,829,6489,1806,2216,340,1695,12306,658,1205,82,1098,351,2329,4265726,1068,55,1759,1520,230,1078,458
Texas,08-20-2020,579892,11174,431960.0,136758.0,1999.9116426226199,4547069.0,,1.926910528167314,15681.775628752237,,2420,288,2722,10319,9827,6120,310,98,7850,3384,213,564,3310,1220,873,2734,849,14880,250,812,626,1979,1205,2430,3314,650,606,1171,152,886,7281,1864,2161,347,1793,15941,658,1241,69,1115,319,2520,4342751,1058,41,1817,1760,281,1109,566
Texas,08-21-2020,585632,11418,438825.0,135389.0,2019.7075577734643,4580026.0,,1.949688541609748,15795.436600115718,,2493,288,2835,10988,9967,5984,346,103,8160,3568,222,550,3355,1370,929,2569,843,15059,241,827,617,1964,1292,2622,3318,619,623,1181,136,849,7439,1856,2218,367,1832,15186,679,1311,63,1201,380,2726,4480540,1071,53,1957,1690,282,1146,489
Texas,08-22-2020,589349,11581,446030.0,131738.0,2032.5266199016337,4640860.0,,1.9650495716460024,16005.23881305762,,2534,240,2922,10856,10026,5772,282,123,8023,3232,221,511,3269,1339,937,2609,753,16883,235,848,603,1984,1232,2591,3311,584,690,1159,124,933,8390,1810,2325,369,1676,17102,718,1270,62,1184,412,2838,4268882,1018,52,1954,1673,273,1078,436
Texas,08-23-2020,594173,11699,451776.0,130698.0,2049.163465666037,4668028.0,,1.9689551696223155,16098.934879750681,,2147,202,2688,7441,8930,4833,259,94,7064,2996,189,430,3038,1158,806,2195,677,12255,197,767,516,1719,949,2297,2837,496,660,1027,111,830,6436,1597,2066,339,1538,12593,599,1157,51,1076,339,2423,3792737,858,29,1673,1474,284,992,321
Texas,08-24-2020,598450,11749,457182.0,129519.0,2063.913836589411,4670875.0,,1.9632383657782608,16108.753515714869,,2051,224,2407,7570,8065,4782,245,103,6841,2886,206,475,2797,1207,828,1800,711,10317,200,759,539,1664,1056,2263,2653,520,638,888,110,765,5805,1612,1969,323,1499,10186,624,1134,52,1025,318,2207,3951518,887,44,1546,1410,237,941,316
Texas,08-25-2020,604328,11935,466550.0,125843.0,2084.1856814076455,4724559.0,,1.974920903880012,16293.897053860857,,1993,226,2269,7652,7738,4707,237,83,6731,2905,187,424,2807,1134,796,1790,733,16007,190,681,530,1652,1007,2249,2627,478,645,862,110,763,5890,1516,2033,294,1453,10337,648,1076,76,1012,296,2128,4058344,874,44,1470,1345,246,894,339
Texas,08-26-2020,610648,12140,472421.0,126087.0,2105.981880667809,4764640.0,,1.9880520365251344,16432.127032111905,,1912,215,2231,7878,7303,4669,238,104,6722,2898,169,455,2782,1168,828,1909,774,23517,200,710,456,1581,977,2254,2669,511,603,839,105,726,5872,1555,2123,304,1444,10628,576,1140,47,1016,274,2219,3963659,856,30,1462,1368,226,860,368
Texas,08-27-2020,614549,12365,478752.0,123432.0,2119.4355156858314,4793914.0,,2.0120446050681067,16533.086199381214,,2036,238,2386,6252,7532,4739,247,121,6748,3042,199,525,2863,1124,856,2023,837,23118,203,729,474,1567,1013,2199,2794,520,549,893,105,703,6040,1600,2058,305,1574,11015,640,1177,67,1079,326,2202,3934572,888,35,1608,1445,248,886,405
Texas,08-28-2020,619354,12537,484880.0,121937.0,2136.0068349018256,4842362.0,,2.0242058661121103,16700.17200029204,,2430,251,2607,8442,8080,4967,271,117,7309,3162,215,500,2913,1257,866,2200,858,26394,211,751,501,1669,1043,2519,3051,502,619,1001,117,827,7055,1661,2131,299,1762,12557,649,1238,49,1114,397,2254,4108671,1010,31,1728,1533,291,1019,373
Texas,08-29-2020,626751,12607,492921.0,121223.0,2161.5173548270527,4900972.0,,2.011484624675509,16902.304158304414,,2541,262,2748,9018,8532,5019,289,133,7504,3440,184,557,3092,1307,870,2344,852,26420,217,795,497,1703,1030,2662,3059,520,629,934,112,903,8272,1697,2204,316,1811,15156,663,1223,55,1252,345,2296,4061164,1003,35,1779,1598,248,1070,361
Texas,08-30-2020,629570,12683,499518.0,117369.0,2171.2394253514835,4924712.0,,2.0145496132280765,16984.177856158258,,2414,244,2381,6863,7891,4686,273,124,6843,3066,207,482,2812,1084,776,1913,804,22336,180,720,519,1559,1030,2458,2718,489,577,991,123,847,6325,1518,2033,268,1582,11702,604,1187,49,1103,345,2168,3611719,827,44,1595,1420,248,970,321
Texas,08-31-2020,632739,12779,507499.0,112461.0,2182.168563872917,4961553.0,,2.019632107393412,17111.23383352277,,2833,282,2502,8614,8137,5021,292,119,7474,3309,231,526,2862,1281,829,2065,979,22848,226,783,505,1785,1125,2832,2986,550,650,1008,103,830,6500,1679,2340,315,1854,12374,665,1332,48,1245,353,2349,4156280,1008,56,1715,1516,321,1040,468
Utah,04-12-2020,2303,18,,2285.0,80.3592053,44234.0,195.0,0.781589231,1543.468991,8.467216674,62,15,691,34,1122,451,18,0,285,135,61,849,203,56,64,62,46,71,2,27,39,83,62,45,119,153,48,741,1,52,111,127,64,62,94,80,139,61,2,47,19,65,520,208725,4,60,277,11,40,307
Utah,04-13-2020,2363,13,218.0,2350.0,82.45280161569806,45787.0,201.0,0.5501481168006771,1597.6582427329529,8.506136267456624,60,15,958,31,1292,483,21,0,315,167,76,1249,220,50,67,42,63,87,2,33,27,75,61,40,128,140,63,858,7,53,143,137,76,73,101,92,174,92,2,67,31,85,584,251658,4,72,322,10,54,395
Utah,04-14-2020,2417,18,218.0,2399.0,84.33703829999997,46476.0,213.0,0.744724866,1621.699707,8.812577576,78,12,1003,27,1217,459,16,0,319,145,64,1351,231,55,60,46,57,78,7,25,33,82,75,32,149,236,75,882,6,42,119,108,64,79,67,73,172,117,0,59,29,71,508,260224,7,62,326,10,46,416
Utah,04-15-2020,2548,20,218.0,2528.0,88.90805692627958,47614.0,221.0,0.7849293563579278,1661.408250583939,8.673469387755103,79,12,938,41,1283,451,18,1,258,111,67,1250,234,61,66,58,62,84,2,35,26,79,67,38,119,198,78,914,7,55,97,139,83,69,72,77,146,65,1,59,30,88,514,258562,7,61,332,5,41,400
Utah,04-16-2020,2683,20,357.0,2663.0,93.61864863940664,49678.0,238.0,0.7454342154304883,1733.427963886859,8.87066716362281,86,10,994,39,1231,438,24,1,274,113,55,1344,213,54,57,57,56,82,4,29,23,99,51,48,133,177,55,1002,4,46,120,118,75,61,80,56,197,68,1,54,28,54,517,263236,5,79,277,6,40,428
Utah,04-17-2020,2793,23,443.0,2770.0,97.45690855380647,55771.0,244.0,0.8234872896527032,1946.0326698726608,8.736126029359111,70,9,1135,47,1443,516,22,0,271,132,77,1544,190,75,48,50,56,83,3,32,23,94,78,46,140,235,60,1281,6,61,143,144,68,90,102,69,171,81,2,52,28,86,595,277292,2,79,314,7,51,476
Utah,04-18-2020,2917,25,565.0,2892.0,101.78367427549357,59944.0,251.0,0.8570449091532396,2091.64229371621,8.604730887898526,47,9,1002,36,1448,599,29,3,284,133,82,1439,198,63,51,25,51,73,5,22,28,66,77,34,120,213,48,1158,3,48,114,134,88,77,92,67,160,87,0,62,16,69,566,265858,4,73,349,5,74,515
Utah,04-19-2020,3069,27,679.0,3042.0,107.08745161175513,63555.0,259.0,0.8797653958944281,2217.641898724372,8.439231019876182,52,11,857,30,1273,501,21,1,260,101,76,1029,153,60,59,31,40,77,2,19,33,75,70,43,135,193,56,1024,9,51,139,114,82,82,79,69,127,82,0,41,16,65,539,214057,3,76,292,16,67,395
Utah,04-20-2020,3213,28,776.0,3185.0,112.11208277242399,68311.0,268.0,0.8714596949891068,2383.5943001142405,8.341114223467164,70,18,1085,38,1355,528,31,0,353,131,85,1311,156,59,68,50,49,70,3,27,30,86,90,85,177,189,60,1015,12,59,134,144,75,88,88,84,231,90,1,65,15,105,675,267654,4,94,312,9,42,476
Utah,04-21-2020,3297,32,888.0,3265.0,115.04311761614748,72358.0,277.0,0.9705793145283592,2524.807371692205,8.401577191386107,76,18,1191,37,1496,614,32,0,330,125,90,1500,201,85,76,80,56,68,1,21,46,92,103,54,174,242,80,1107,8,58,131,168,98,110,109,82,212,114,2,71,27,100,736,278504,3,87,335,14,55,503
Utah,04-22-2020,3445,32,970.0,3413.0,120.20732186461271,76460.0,288.0,0.9288824383164006,2667.9395732273692,8.359941944847606,85,15,1226,53,1567,684,44,0,362,121,93,1417,252,87,101,78,49,76,3,26,42,124,101,51,231,235,92,1226,10,53,150,181,88,107,117,88,190,115,1,76,22,97,756,279641,4,84,321,15,81,480
Utah,04-23-2020,3612,35,1050.0,3577.0,126.03449828011064,80627.0,301.0,0.9689922480620154,2813.339837439224,8.333333333333334,86,14,1230,49,1729,634,27,1,296,134,79,1649,218,62,69,71,56,79,15,18,25,129,104,63,209,213,112,1374,11,49,151,149,79,76,132,78,200,100,0,77,24,102,804,273344,13,100,357,15,78,529
Utah,04-24-2020,3782,39,1252.0,3743.0,131.96635451145582,84697.0,315.0,1.031200423056584,2955.355454272017,8.328926493918562,82,20,1315,56,1778,759,31,1,333,122,85,1712,246,57,67,67,63,73,5,25,29,125,92,50,189,199,86,1615,4,74,178,144,87,105,102,85,212,94,1,72,17,97,736,287756,6,99,465,18,81,585
Utah,04-25-2020,3948,41,1399.0,3907.0,137.75863765500463,90206.0,329.0,1.038500506585613,3147.5824894395514,8.333333333333334,66,27,1284,55,1822,836,23,1,310,115,87,1659,216,67,74,70,52,94,6,26,39,104,120,62,155,217,77,1707,8,65,192,151,88,96,120,103,245,92,0,75,17,104,752,277052,7,77,441,10,70,599
Utah,04-26-2020,4123,41,1568.0,4082.0,143.86496024609528,95702.0,345.0,0.9944215377152559,3339.3559120717464,8.367693427116178,60,27,1154,54,1630,709,22,3,244,138,71,1244,227,59,65,50,40,87,8,22,30,86,106,88,138,192,78,1473,6,49,158,161,93,100,90,93,224,77,0,72,30,90,655,227929,4,77,372,13,61,456
Utah,04-27-2020,4236,41,1641.0,4195.0,147.80789997634238,100195.0,349.0,0.967894239848914,3496.131382939005,8.23890462700661,76,20,1272,59,1738,727,22,3,324,148,94,1613,225,80,81,49,58,71,7,28,32,85,121,76,195,208,88,1302,9,69,161,189,85,90,111,90,241,95,1,69,36,75,853,271438,4,90,418,15,65,517
